排名,标题,作者,播放量,点赞,弹幕,链接,搜索词
1,他们笑我是凡人，直到我掏出了核聚变机甲！【UP动画】,不吃噼里啪啦的小丸子,3646602,167515,1720,https://www.bilibili.com/video/BV1oKAZzLEHm,AI漫剧 修仙
2,《一剑护苍生》第一集|我明明只要被人打败就能十倍变强，却偏偏穿成了无人敢惹的正道第一剑尊,阿林动漫_,2130123,10039,25,https://www.bilibili.com/video/BV1MnVh6MEuY,AI漫剧 修仙
3,《断剑铸长生》第二集|卡在筑基期三十年的师尊突然发现，平日里连剑都拿不稳的我，竟然是修仙界百年难遇的无上剑修,阿林动漫_,1819686,9070,2,https://www.bilibili.com/video/BV1c7E96KE4m,AI漫剧 修仙
4,《晚归九霄巅》第一集|我和小师妹一同穿越到了这修仙界，在逆天机缘下，我们千年内修成唯二的金丹修士,阿林动漫_,1490968,6296,6,https://www.bilibili.com/video/BV1DFjn6DEgv,AI漫剧 修仙
5,《一笼镇乾坤》第一集|我明明挥挥手能把修仙大能轻易打跑，却只能在十字街头卖点包子水饺,阿林动漫_,1462069,9685,14,https://www.bilibili.com/video/BV1JTVq6gE6s,AI漫剧 修仙
6,《一剑护苍生》第二集|我明明只要被人打败就能十倍变强，却偏偏穿成了无人敢惹的正道第一剑尊,阿林动漫_,1444458,9209,12,https://www.bilibili.com/video/BV1MnVh6TEcW,AI漫剧 修仙
7,我穿越到了一个落魄家族，成了我爹的绝对靠山,阿林动漫_,1421825,8427,49,https://www.bilibili.com/video/BV1rqRQBnEjJ,AI漫剧 修仙
8,胆小的千万别点进来，否则……,赤鸢与白狐,1289226,32747,1104,https://www.bilibili.com/video/BV1XmdgBxEMM,AI动画 玄幻
9,至亲之人突遭劫难身陷危机，为救亲人，小小幼崽毅然独自下凡踏上寻亲之路。,账号已注销,1228804,8459,23,https://www.bilibili.com/video/BV146MQ6jE5z,AI动画 仙侠
10,《断剑铸长生》第一集|卡在筑基期三十年的师尊突然发现，平日里连剑都拿不稳的我，竟然是修仙界百年难遇的无上剑修,阿林动漫_,1193881,9126,1,https://www.bilibili.com/video/BV1STE56zE4Y,AI漫剧 修仙
11,《阿东修仙传》第一集,Ai-阿东同学,1001185,3887,1,https://www.bilibili.com/video/BV1BNLP6JEoN,AI漫剧 修仙
12,我明明是只诡，却生了个人类，还被叫做漂亮娘亲！,二喜喜漫馆,954644,5732,106,https://www.bilibili.com/video/BV1PNdaBvEMp,AI漫剧 修仙
13,《贪吃姐弟》擂台大比！,爱神漫剧馆,930792,1549,19,https://www.bilibili.com/video/BV1NUDZBYECc,AI动画 玄幻
14,50集全！牧神记一口气看完！牧天尊迈出新手村，黄金宫副本开启！,爱做梦の小谭,914714,3832,1721,https://www.bilibili.com/video/BV1K2n3zVEEP,AI动画 玄幻
15,“和仙女‘意外邂逅’后，我觉醒了玄品灵根，却不知她就在身边？相伴十五年的清冷师姐，竟是我当年‘邂逅’的那个人？,浩然剧场,874021,10466,47,https://www.bilibili.com/video/BV1YJo1BxE8z,AI漫剧 修仙
16,全宗门都在偷听我这个杂役的心声,黔佳漫剧,765179,2736,0,https://www.bilibili.com/video/BV1tWdUB4Ers,AI漫剧 修仙
17,《修仙之从零开始》,史太郎呼呼,610734,3663,50,https://www.bilibili.com/video/BV1dXPiz4Eks,AI漫剧 修仙
18,“师父，你说人界是个怎样的世界啊？” 中式玄幻-【AI动画叙事影片】,御赐AI画师,592854,44777,446,https://www.bilibili.com/video/BV1DDNizQE9c,AI动画 玄幻
19,《一笼镇乾坤》第四集|我明明挥挥手能把修仙大能轻易打跑，却只能在十字街头卖点包子水饺,阿林动漫_,574579,2906,10,https://www.bilibili.com/video/BV1Ca7Z6EELi,AI漫剧 修仙
20,末法时代摆摊招美女，一晚一枚灵石，美女越多修为越强！,乘壹说书,572317,3901,184,https://www.bilibili.com/video/BV14hQGB3ETc,AI动画 玄幻
21,末法时代摆摊招美女，一晚一枚灵石，美女越多修为越强！,乘壹说书,572317,3901,184,https://www.bilibili.com/video/BV14hQGB3ETc,AI漫剧 修仙
22,百岁老人大限降至，竟觉醒出传说中的天灵根,小羊漫馆,517401,1167,0,https://www.bilibili.com/video/BV1tkDWBzETq,AI动画 玄幻
23,【牧神记】一口气看完！高分暗黑玄幻动画！大墟少年成神之路！,爱做梦の小谭,392078,1759,492,https://www.bilibili.com/video/BV1KekHYEEgH,AI动画 玄幻
24,“师父，开封下面真的有鬼市吗？” 玄幻世界,御赐AI画师,387303,23070,180,https://www.bilibili.com/video/BV1P57kzREXk,AI动画 玄幻
25,原创AI漫剧《恶仙》 第二回：诸天倾塌妖门开，万恶噬生炼狱来,众乐乐漫剧场,362069,21502,778,https://www.bilibili.com/video/BV18KAhzbE7C,AI动画 玄幻
26,全能Ai 仙侠副本02,只只说动漫,335889,1080,1,https://www.bilibili.com/video/BV1MW4y1x7PQ,AI动画 仙侠
