排名,标题,作者,播放量,点赞,弹幕,链接,搜索词
1,他们笑我是凡人，直到我掏出了核聚变机甲！【UP动画】,不吃噼里啪啦的小丸子,3645376,167484,1720,https://www.bilibili.com/video/BV1oKAZzLEHm,AI漫剧 修仙
2,《一剑护苍生》第一集|我明明只要被人打败就能十倍变强，却偏偏穿成了无人敢惹的正道第一剑尊,阿林动漫_,2002746,9946,25,https://www.bilibili.com/video/BV1MnVh6MEuY,AI漫剧 修仙
3,《断剑铸长生》第二集|卡在筑基期三十年的师尊突然发现，平日里连剑都拿不稳的我，竟然是修仙界百年难遇的无上剑修,阿林动漫_,1760123,8842,2,https://www.bilibili.com/video/BV1c7E96KE4m,AI漫剧 修仙
4,《晚归九霄巅》第一集|我和小师妹一同穿越到了这修仙界，在逆天机缘下，我们千年内修成唯二的金丹修士,阿林动漫_,1482199,6277,6,https://www.bilibili.com/video/BV1DFjn6DEgv,AI漫剧 修仙
5,《一笼镇乾坤》第一集|我明明挥挥手能把修仙大能轻易打跑，却只能在十字街头卖点包子水饺,阿林动漫_,1440984,9670,14,https://www.bilibili.com/video/BV1JTVq6gE6s,AI漫剧 修仙
6,《一剑护苍生》第二集|我明明只要被人打败就能十倍变强，却偏偏穿成了无人敢惹的正道第一剑尊,阿林动漫_,1439538,9184,11,https://www.bilibili.com/video/BV1MnVh6TEcW,AI漫剧 修仙
7,我穿越到了一个落魄家族，成了我爹的绝对靠山,阿林动漫_,1421805,8427,49,https://www.bilibili.com/video/BV1rqRQBnEjJ,AI漫剧 修仙
8,胆小的千万别点进来，否则……,赤鸢与白狐,1288875,32740,1102,https://www.bilibili.com/video/BV1XmdgBxEMM,AI动画 玄幻
9,至亲之人突遭劫难身陷危机，为救亲人，小小幼崽毅然独自下凡踏上寻亲之路。,账号已注销,1225128,8460,22,https://www.bilibili.com/video/BV146MQ6jE5z,AI动画 仙侠
10,《断剑铸长生》第一集|卡在筑基期三十年的师尊突然发现，平日里连剑都拿不稳的我，竟然是修仙界百年难遇的无上剑修,阿林动漫_,1152358,8902,1,https://www.bilibili.com/video/BV1STE56zE4Y,AI漫剧 修仙
11,《阿东修仙传》第一集,Ai-阿东同学,1001028,3887,1,https://www.bilibili.com/video/BV1BNLP6JEoN,AI漫剧 修仙
12,我明明是只诡，却生了个人类，还被叫做漂亮娘亲！,二喜喜漫馆,954620,5732,106,https://www.bilibili.com/video/BV1PNdaBvEMp,AI漫剧 修仙
13,《贪吃姐弟》擂台大比！,爱神漫剧馆,930770,1549,19,https://www.bilibili.com/video/BV1NUDZBYECc,AI动画 玄幻
14,50集全！牧神记一口气看完！牧天尊迈出新手村，黄金宫副本开启！,爱做梦の小谭,907331,3790,1711,https://www.bilibili.com/video/BV1K2n3zVEEP,AI动画 玄幻
15,“和仙女‘意外邂逅’后，我觉醒了玄品灵根，却不知她就在身边？相伴十五年的清冷师姐，竟是我当年‘邂逅’的那个人？,浩然剧场,873774,10468,47,https://www.bilibili.com/video/BV1YJo1BxE8z,AI漫剧 修仙
16,全宗门都在偷听我这个杂役的心声,黔佳漫剧,742193,2656,0,https://www.bilibili.com/video/BV1tWdUB4Ers,AI漫剧 修仙
17,《修仙之从零开始》,史太郎呼呼,595337,3604,50,https://www.bilibili.com/video/BV1dXPiz4Eks,AI漫剧 修仙
18,“师父，你说人界是个怎样的世界啊？” 中式玄幻-【AI动画叙事影片】,御赐AI画师,592591,44773,446,https://www.bilibili.com/video/BV1DDNizQE9c,AI动画 玄幻
19,《一笼镇乾坤》第四集|我明明挥挥手能把修仙大能轻易打跑，却只能在十字街头卖点包子水饺,阿林动漫_,573779,2903,10,https://www.bilibili.com/video/BV1Ca7Z6EELi,AI漫剧 修仙
20,末法时代摆摊招美女，一晚一枚灵石，美女越多修为越强！,乘壹说书,571886,3899,184,https://www.bilibili.com/video/BV14hQGB3ETc,AI动画 玄幻
21,末法时代摆摊招美女，一晚一枚灵石，美女越多修为越强！,乘壹说书,571886,3899,184,https://www.bilibili.com/video/BV14hQGB3ETc,AI漫剧 修仙
22,百岁老人大限降至，竟觉醒出传说中的天灵根,小羊漫馆,517324,1167,0,https://www.bilibili.com/video/BV1tkDWBzETq,AI动画 玄幻
23,【牧神记】一口气看完！高分暗黑玄幻动画！大墟少年成神之路！,爱做梦の小谭,391506,1757,489,https://www.bilibili.com/video/BV1KekHYEEgH,AI动画 玄幻
24,“师父，开封下面真的有鬼市吗？” 玄幻世界,御赐AI画师,386967,23066,180,https://www.bilibili.com/video/BV1P57kzREXk,AI动画 玄幻
25,原创AI漫剧《恶仙》 第二回：诸天倾塌妖门开，万恶噬生炼狱来,众乐乐漫剧场,359951,21433,775,https://www.bilibili.com/video/BV18KAhzbE7C,AI动画 玄幻
26,全能Ai 仙侠副本02,只只说动漫,335889,1080,1,https://www.bilibili.com/video/BV1MW4y1x7PQ,AI动画 仙侠
27,12生肖老魔，看后大悟，老鼠能成第一是有点东西的,AI疯人院,277571,7574,121,https://www.bilibili.com/video/BV1Xv421v7Ux,AI动画 玄幻
28,AI修仙｜“天上白玉京”,纠结的柠檬君,245827,7490,238,https://www.bilibili.com/video/BV1HVUCBVEcd,AI动画 仙侠
29,【绯红回响】请问道友：遇到雷劫会怎样？【UP动画】,赤鸢与白狐,232945,15722,410,https://www.bilibili.com/video/BV1avGA6FEVj,AI动画 玄幻
30,AI漫剧被上传到海外，搞得洋冬瓜疯狂上头走不动道! #国漫 #凡人修仙传 #一斩苍穹定档0728 #万妖图录传 #AI漫剧,啊哦呃西,230470,3994,56,https://www.bilibili.com/video/BV18DNX62EBg,AI动画 玄幻
31,【绯红回响】谁能想到，两年前她还只是柔弱小师妹【UP动画】,赤鸢与白狐,227788,15072,376,https://www.bilibili.com/video/BV1Nq3s65E1N,AI动画 玄幻
32,【绯红回响】谁能想到，两年前她还只是柔弱小师妹【UP动画】,赤鸢与白狐,227788,15072,376,https://www.bilibili.com/video/BV1Nq3s65E1N,AI动画 仙侠
33,“我希望能创造出一片万族共存的天地” 玄幻世界,御赐AI画师,214835,9180,293,https://www.bilibili.com/video/BV15sJNzgERE,AI动画 玄幻
34,全能Ai 仙侠副本20,只只说动漫,201963,456,0,https://www.bilibili.com/video/BV1qA411R72W,AI动画 仙侠
35,修仙者VS大巫师,仙尊本尊AI,201100,8034,340,https://www.bilibili.com/video/BV1bT6aBuEXg,AI动画 玄幻
36,《凡人修仙传》第三季杨洋版韩立结婴，影视级自制AI动画，,风行映画VFX-AI,188975,5833,189,https://www.bilibili.com/video/BV1FmpQzQE4f,AI动画 仙侠
37,以彼之道还施彼身 全能Ai仙侠副本21,只只说动漫,103517,256,0,https://www.bilibili.com/video/BV1vY411X7g2,AI动画 仙侠
38,外国版凡人修仙传！黄枫谷！,姚瑶白白,100599,1727,205,https://www.bilibili.com/video/BV1yMYyzhEpe,AI动画 仙侠
39,“师父，人间烟火真能抚平修行的孤寂吗？” 东方幻想,御赐AI画师,80816,7814,37,https://www.bilibili.com/video/BV1hujB6BE1K,AI动画 仙侠
40,《我是修仙世界里的NPC》楔子5,饺子先生NPC,71707,3516,32,https://www.bilibili.com/video/BV1nPhAzKE8c,AI动画 仙侠
41,外国版凡人修仙！玄骨上人！,姚瑶白白,66576,694,112,https://www.bilibili.com/video/BV1ptYXzDEwt,AI动画 仙侠
42,八荒曲：永宁州篇丨第一集丨鬼谷八荒同人动画丨【B站AI创作大赛-开放赛道】,L大叔与猫,65589,4201,588,https://www.bilibili.com/video/BV1ucFbzLEgF,AI动画 仙侠
43,原创仙侠动画｜《老奴魂  霓裳躯》第一集 夺舍圣女 褪凡入仙,宋玉的小挂件,65513,695,20,https://www.bilibili.com/video/BV1Q6cqzCEAK,AI动画 仙侠
44,【MBTI群像动画】仙侠篇《云隐录》——第一集｜｜【B站AI创作大赛-开放赛道】,青瓜蛋丶,64663,2772,145,https://www.bilibili.com/video/BV15Pr9ByEuy,AI动画 仙侠
45,这家伙 究竟何方神圣,夏雪为萤,64517,2133,191,https://www.bilibili.com/video/BV1AjvQBTE4W,AI动画 仙侠
