排名,标题,作者,播放量,点赞,弹幕,链接,搜索词
1,他们笑我是凡人，直到我掏出了核聚变机甲！【UP动画】,不吃噼里啪啦的小丸子,3644301,167447,1720,https://www.bilibili.com/video/BV1oKAZzLEHm,AI漫剧 修仙
2,《一剑护苍生》第一集|我明明只要被人打败就能十倍变强，却偏偏穿成了无人敢惹的正道第一剑尊,阿林动漫_,1972057,9893,25,https://www.bilibili.com/video/BV1MnVh6MEuY,AI漫剧 修仙
3,《断剑铸长生》第二集|卡在筑基期三十年的师尊突然发现，平日里连剑都拿不稳的我，竟然是修仙界百年难遇的无上剑修,阿林动漫_,1713670,8664,2,https://www.bilibili.com/video/BV1c7E96KE4m,AI漫剧 修仙
4,《晚归九霄巅》第一集|我和小师妹一同穿越到了这修仙界，在逆天机缘下，我们千年内修成唯二的金丹修士,阿林动漫_,1477882,6269,6,https://www.bilibili.com/video/BV1DFjn6DEgv,AI漫剧 修仙
5,《一剑护苍生》第二集|我明明只要被人打败就能十倍变强，却偏偏穿成了无人敢惹的正道第一剑尊,阿林动漫_,1437363,9175,11,https://www.bilibili.com/video/BV1MnVh6TEcW,AI漫剧 修仙
6,《一笼镇乾坤》第一集|我明明挥挥手能把修仙大能轻易打跑，却只能在十字街头卖点包子水饺,阿林动漫_,1434990,9664,13,https://www.bilibili.com/video/BV1JTVq6gE6s,AI漫剧 修仙
7,我穿越到了一个落魄家族，成了我爹的绝对靠山,阿林动漫_,1421792,8427,49,https://www.bilibili.com/video/BV1rqRQBnEjJ,AI漫剧 修仙
8,胆小的千万别点进来，否则……【AI偶像】,赤鸢与白狐,1286228,32719,1102,https://www.bilibili.com/video/BV1XmdgBxEMM,AI动画 玄幻
9,《断剑铸长生》第一集|卡在筑基期三十年的师尊突然发现，平日里连剑都拿不稳的我，竟然是修仙界百年难遇的无上剑修,阿林动漫_,1117373,8710,1,https://www.bilibili.com/video/BV1STE56zE4Y,AI漫剧 修仙
10,《阿东修仙传》第一集,Ai-阿东同学,1000796,3888,1,https://www.bilibili.com/video/BV1BNLP6JEoN,AI漫剧 修仙
11,我明明是只诡，却生了个人类，还被叫做漂亮娘亲！,二喜喜漫馆,954596,5732,106,https://www.bilibili.com/video/BV1PNdaBvEMp,AI漫剧 修仙
12,《贪吃姐弟》擂台大比！,爱神漫剧馆,930754,1549,19,https://www.bilibili.com/video/BV1NUDZBYECc,AI动画 玄幻
13,50集全！牧神记一口气看完！牧天尊迈出新手村，黄金宫副本开启！,爱做梦の小谭,901032,3757,1689,https://www.bilibili.com/video/BV1K2n3zVEEP,AI动画 玄幻
14,“和仙女‘意外邂逅’后，我觉醒了玄品灵根，却不知她就在身边？相伴十五年的清冷师姐，竟是我当年‘邂逅’的那个人？,浩然剧场,873583,10468,47,https://www.bilibili.com/video/BV1YJo1BxE8z,AI漫剧 修仙
15,全宗门都在偷听我这个杂役的心声,黔佳漫剧,707745,2552,0,https://www.bilibili.com/video/BV1tWdUB4Ers,AI漫剧 修仙
16,“师父，你说人界是个怎样的世界啊？” 中式玄幻-【AI动画叙事影片】,御赐AI画师,592398,44771,446,https://www.bilibili.com/video/BV1DDNizQE9c,AI动画 玄幻
17,《修仙之从零开始》,史太郎呼呼,584024,3542,49,https://www.bilibili.com/video/BV1dXPiz4Eks,AI漫剧 修仙
18,《一笼镇乾坤》第四集|我明明挥挥手能把修仙大能轻易打跑，却只能在十字街头卖点包子水饺,阿林动漫_,573069,2900,10,https://www.bilibili.com/video/BV1Ca7Z6EELi,AI漫剧 修仙
19,末法时代摆摊招美女，一晚一枚灵石，美女越多修为越强！,乘壹说书,571468,3896,184,https://www.bilibili.com/video/BV14hQGB3ETc,AI漫剧 修仙
20,末法时代摆摊招美女，一晚一枚灵石，美女越多修为越强！,乘壹说书,571467,3896,184,https://www.bilibili.com/video/BV14hQGB3ETc,AI动画 玄幻
21,百岁老人大限降至，竟觉醒出传说中的天灵根,小羊漫馆,517227,1167,0,https://www.bilibili.com/video/BV1tkDWBzETq,AI动画 玄幻
22,【牧神记】一口气看完！高分暗黑玄幻动画！大墟少年成神之路！,爱做梦の小谭,390921,1755,489,https://www.bilibili.com/video/BV1KekHYEEgH,AI动画 玄幻
23,“师父，开封下面真的有鬼市吗？” 玄幻世界,御赐AI画师,386737,23064,180,https://www.bilibili.com/video/BV1P57kzREXk,AI动画 玄幻
24,原创AI漫剧《恶仙》 第二回：诸天倾塌妖门开，万恶噬生炼狱来,众乐乐漫剧场,357793,21335,768,https://www.bilibili.com/video/BV18KAhzbE7C,AI动画 玄幻
25,12生肖老魔，看后大悟，老鼠能成第一是有点东西的,AI疯人院,277412,7574,121,https://www.bilibili.com/video/BV1Xv421v7Ux,AI动画 玄幻
26,请问道友：遇到雷劫会怎样？【UP动画】,赤鸢与白狐,230210,15635,410,https://www.bilibili.com/video/BV1avGA6FEVj,AI动画 玄幻
27,AI漫剧被上传到海外，搞得洋冬瓜疯狂上头走不动道! #国漫 #凡人修仙传 #一斩苍穹定档0728 #万妖图录传 #AI漫剧,啊哦呃西,229350,3990,56,https://www.bilibili.com/video/BV18DNX62EBg,AI动画 玄幻
28,谁能想到，两年前她还只是柔弱小师妹【UP动画】,赤鸢与白狐,219625,14912,374,https://www.bilibili.com/video/BV1Nq3s65E1N,AI动画 玄幻
29,“我希望能创造出一片万族共存的天地” 玄幻世界,御赐AI画师,214535,9173,293,https://www.bilibili.com/video/BV15sJNzgERE,AI动画 玄幻
30,修仙者VS大巫师,仙尊本尊AI,201009,8034,340,https://www.bilibili.com/video/BV1bT6aBuEXg,AI动画 玄幻
